"Index","Date","Open","High","Low","Close","Volume","Adj.Close"
"1",2005-01-03,28.32,28.32,28.32,28.32,0,15.570841
"2",2005-01-04,27.75,27.75,27.75,27.75,0,15.257446
"3",2005-01-05,27.629999,27.629999,27.629999,27.629999,0,15.191466
"4",2005-01-06,27.67,27.67,27.67,27.67,0,15.213459
"5",2005-01-07,27.709999,27.709999,27.709999,27.709999,0,15.235454
"6",2005-01-10,27.77,27.77,27.77,27.77,0,15.268443
"7",2005-01-11,27.559999,27.559999,27.559999,27.559999,0,15.15298
"8",2005-01-12,27.68,27.68,27.68,27.68,0,15.21896
"9",2005-01-13,27.559999,27.559999,27.559999,27.559999,0,15.15298
"10",2005-01-14,27.790001,27.790001,27.790001,27.790001,0,15.279439
"11",2005-01-18,27.93,27.93,27.93,27.93,0,15.356414
"12",2005-01-19,27.690001,27.690001,27.690001,27.690001,0,15.224456
"13",2005-01-20,27.17,27.17,27.17,27.17,0,14.938554
"14",2005-01-21,27.08,27.08,27.08,27.08,0,14.889069
"15",2005-01-24,26.83,26.83,26.83,26.83,0,14.751614
"16",2005-01-25,26.860001,26.860001,26.860001,26.860001,0,14.768108
"17",2005-01-26,27.1,27.1,27.1,27.1,0,14.900064
"18",2005-01-27,27.030001,27.030001,27.030001,27.030001,0,14.861577
"19",2005-01-28,27.030001,27.030001,27.030001,27.030001,0,14.861577
"20",2005-01-31,27.309999,27.309999,27.309999,27.309999,0,15.015527
"21",2005-02-01,27.43,27.43,27.43,27.43,0,15.081503
"22",2005-02-02,27.610001,27.610001,27.610001,27.610001,0,15.18047
"23",2005-02-03,27.540001,27.540001,27.540001,27.540001,0,15.141984
"24",2005-02-04,27.799999,27.799999,27.799999,27.799999,0,15.284935
"25",2005-02-07,27.719999,27.719999,27.719999,27.719999,0,15.240951
"26",2005-02-08,27.74,27.74,27.74,27.74,0,15.251951
"27",2005-02-09,27.559999,27.559999,27.559999,27.559999,0,15.15298
"28",2005-02-10,27.459999,27.459999,27.459999,27.459999,0,15.097998
"29",2005-02-11,27.57,27.57,27.57,27.57,0,15.158479
"30",2005-02-14,27.68,27.68,27.68,27.68,0,15.21896
